,Unnamed: 0,Unnamed: 0.1,careerLevel,careerLevel_other,centerAffiliation,centerAffiliation_other,dataAmount_lsf,dataAnalDuration_sub,dataFormats_1,dataFormats_10,dataFormats_11,dataFormats_12,dataFormats_13,dataFormats_14,dataFormats_15,dataFormats_2,dataFormats_3,dataFormats_4,dataFormats_5,dataFormats_6,dataFormats_7,dataFormats_8,dataFormats_9,dataFormats_other,dataGenMethodSpec_1_1,dataGenMethodSpec_1_2,dataGenMethodSpec_1_3,dataGenMethodSpec_2_1,dataGenMethodSpec_2_2,dataGenMethodSpec_2_3,dataGenMethodSpec_3_1,dataGenMethodSpec_3_2,dataGenMethodSpec_3_3,dataGenMethodSpec_4_1,dataGenMethodSpec_4_2,dataGenMethodSpec_4_3,dataGenMethodSpec_5_1,dataGenMethodSpec_5_2,dataGenMethodSpec_5_3,dataGenMethodSpec_6_1,dataGenMethodSpec_6_2,dataGenMethodSpec_6_3,dataGenMethodSpec_7_1,dataGenMethodSpec_7_2,dataGenMethodSpec_7_3,dataGenMethod_1,dataGenMethod_2,dataGenMethod_3,dataGenMethod_4,dataGenMethod_5,dataGenMethod_6,dataGenMethod_o,dataGenMethod_other,dataInPublication,dataOrigin_MeasVsSim,dataOrigin_SelvVsReuse,dataStorage_0,dataStorage_1,dataStorage_2,dataStorage_3,dataStorage_other,docAuto_2,docAuto_3,docAuto_4,docAuto_5,docAuto_6,docAuto_7,docAuto_8,docAuto_9,docAuto_other,docDefSchema,docDigital_2,docDigital_3,docDigital_4,docDigital_5,docDigital_6,docDigital_7,docDigital_8,docDigital_9,docDigital_other,docMetadata_2,docMetadata_3,docMetadata_4,docMetadata_5,docMetadata_6,docMetadata_7,docMetadata_8,docMetadata_9,docMetadata_other,docMethod_0,docMethod_1,docMethod_2,docMethod_3,docMethod_other,docMotivation_0,docMotivation_1,docMotivation_2,docMotivation_3,docMotivation_4,docMotivation_5,docMotivation_6,docMotivation_other,docObstacles_0,docObstacles_1,docObstacles_4,docObstacles_5,docObstacles_6,docObstacles_7,docObstacles_8,docObstacles_9,docObstacles_other,docStandards_1,docStandards_10,docStandards_11,docStandards_12,docStandards_13,docStandards_14,docStandards_15,docStandards_16,docStandards_17,docStandards_18,docStandards_19,docStandards_2,docStandards_20,docStandards_21,docStandards_22,docStandards_23,docStandards_24,docStandards_25,docStandards_26,docStandards_3,docStandards_4,docStandards_5,docStandards_6,docStandards_7,docStandards_8,docStandards_9,docStandards_other,docStructured,experimentDuration_sub,fairFamiliarity,feedback,id,interviewtime,lastpage,longtermStorage,lsfIdent_1,lsfIdent_10,lsfIdent_11,lsfIdent_2,lsfIdent_3,lsfIdent_4,lsfIdent_5,lsfIdent_6,lsfIdent_7,lsfIdent_8,lsfIdent_9,lsfIdent_other,orcid,pubAmount,pubMetadata_0,pubMetadata_1,pubMetadata_21,pubMetadata_22,pubMetadata_23,pubMetadata_24,pubMetadata_31,pubMetadata_32,pubMetadata_33,pubMetadata_41,pubMetadata_42,pubMetadata_43,pubMetadata_44,pubMetadata_51,pubMetadata_52,pubMetadata_61,pubMetadata_62,pubMetadata_71,pubMetadata_72,pubMetadata_81,pubMetadata_82,pubMetadata_83,pubMetadata_91,pubMetadata_92,pubMetadata_93,pubMetadata_other,pubMethod_1,pubMethod_2,pubMethod_3,pubMethod_other,pubMotivation_1,pubMotivation_2,pubMotivation_3,pubMotivation_4,pubMotivation_5,pubMotivation_6,pubMotivation_7,pubMotivation_other,pubObstaclesA_0,pubObstaclesA_1,pubObstaclesA_2,pubObstaclesA_3,pubObstaclesA_4,pubObstaclesA_5,pubObstaclesA_6,pubObstaclesA_7,pubObstaclesA_other,pubObstaclesB_0,pubObstaclesB_1,pubObstaclesB_2,pubObstaclesB_3,pubObstaclesB_4,pubObstaclesB_5,pubObstaclesB_6,pubObstaclesB_7,pubObstaclesB_other,pubRepo_1,pubRepo_2,pubRepo_3,pubRepo_4,pubRepo_5,researchArea,researchAreaAGRI,researchAreaAGRI_other,researchAreaBIO,researchAreaBIO_other,researchAreaCHEM,researchAreaCHEM_other,researchAreaGEO,researchAreaGEO_other,researchAreaING,researchAreaING_other,researchAreaLIFE,researchAreaLIFE_other,researchAreaMATH,researchAreaMATH_other,researchAreaMED,researchAreaMED_other,researchAreaPHYS,researchAreaPHYS_other,researchAreaPSYCH,researchAreaPSYCH_other,researchArea_other,researchFieldHGF,seed,servFormat_1,servFormat_2,servFormat_3,servFormat_4,servFormat_5,servFormat_6,servNeeds_sub_0,servNeeds_sub_1,servNeeds_sub_2,servNeeds_sub_3,servNeeds_sub_4,servNeeds_sub_5,servNeeds_sub_6,servNeeds_sub_7,servNeeds_sub_8,servNeeds_sub_9,servNeeds_sub_other,software_1,software_2,software_3,startlanguage,submitdate,yearsInResearch,centerAffiliation_short,Hub,Unnamed: 270,Unnamed: 271,researchAreaCombined,researchAreaWithLife
633,633,633,Research associate,,German Aerospace Center (DLR),,,,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 GB - 1000 GB (1 TB),5,,No,No,Yes,No,,none,none,,none,none,none,,,,,some of them,some of them,,some of them,some of them,some of them,,,,True,True,False,True,True,True,False,False,,False,False,False,True,,,,,,,,,,False,True,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,,109,445.07,5,Yes,,,,,,,,,,,,,,15,False,False,True,False,False,False,True,False,False,,,,,True,False,True,True,False,False,,,,,,,,True,False,False,,True,False,False,False,True,True,False,,False,False,True,True,False,True,True,True,,,,,,,,,,,,,,,,Engineering Science,,,,,,,,,Energy Engineering,,,,,,,,,,,,,Energy,143131314,very interested,very interested,moderately interested,very interested,very interested,moderately interested,False,True,True,True,True,True,False,True,True,True,,Eigne Modellentwicklungen ,,,de,1980-01-01 00:00:00,More than 10 years,DLR,Energy,,,Energy Engineering,Engineering Science
634,634,634,PhD student,,Forschungszentrum Jülich (FZJ),,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am familiar with the FAIR data guidelines.,,110,8763.23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,Engineering Science,,,,,,,,,Computer Science,,,,,,,,,,,,,Energy,967324274,,,,,,,,,,,,,,,,,,,,,en,,1 to 3 years,FZJ,Energy,,,Computer Science,Engineering Science
635,635,635,Principal Investigator,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,90,,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 MB - 1000 MB (1 GB),2,1,No,No,Yes,No,,none,,none,none,,,,,,,some of them,,some of them,all,,,,,,True,False,True,True,False,False,False,False,,False,True,False,True,,,,,,,,,,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am not sure,,I am familiar with the FAIR data guidelines.,,111,6548.97,5,Yes,False,False,False,False,True,False,False,False,False,False,False,,,15,False,False,False,False,False,False,,,,True,True,True,True,True,True,,,,,,,,,,,,True,False,False,,True,True,False,False,True,False,False,,False,False,True,False,False,False,True,True,,,,,,,,,,,,,,,,Engineering Science,,,,,,,,,,,,,,,,,,,,,Materials Science,Energy,115926142,moderately interested,very interested,,moderately interested,,very interested,False,True,False,True,False,False,False,False,False,True,,Origin,SPECs Lab Prodigy,Python,en,1980-01-01 00:00:00,More than 10 years,HZB,Energy,,,,Engineering Science
636,636,636,Principal Investigator,,Helmholtz-Zentrum Dresden-Rossendorf (HZDR),,0,,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 MB - 1000 MB (1 GB),2,4,No,No,Yes,No,,none,none,,none,none,none,,none,,,all,some of them,,all,all,some of them,,some of them,,True,True,False,True,True,True,False,True,,False,False,False,True,,,,,,,,,,False,True,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am not sure,,I am familiar with the FAIR data guidelines.,,112,814.9,5,Yes,,,,,,,,,,,,,,10,False,False,True,True,False,True,True,False,False,,,,,True,True,True,False,False,False,,,,False,False,False,,True,True,False,,True,False,False,True,True,False,False,,False,False,True,True,False,False,True,False,,,,,,,,,,,Rodare,,,,,Earth Science,,,,,,,Geology,,,,,,,,,,,,,,,Energy,1811952863,moderately interested,very interested,moderately interested,moderately interested,moderately interested,very interested,False,True,False,True,True,True,True,False,False,False,,R,ISATIS,latex,en,1980-01-01 00:00:00,More than 10 years,HZDR,Energy,,,Geology,Earth Science
637,637,637,Principal Investigator,,Forschungszentrum Jülich (FZJ),,0,,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I don't know.,2,2,No,Yes,Yes,No,,some of them,some of them,some of them,some of them,,,,,,No,some of them,all,some of them,some of them,,,,,,True,True,True,True,False,False,False,False,,False,True,True,True,,False,True,True,True,True,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,I am familiar with the FAIR data guidelines.,,113,757.21,5,Yes,,,,,,,,,,,,,,50,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,,,,,,,,,,,,True,False,False,,True,False,False,False,True,True,False,,True,,,,,,,,,,,,,,,,,,,,,,,Chemistry,,,,,Technical Chemistry,,,,,,,,,,,,,,,,,Energy,1412283163,,,,,,,True,,,,,,,,,,,FactSage,MS Office,Origin,de,1980-01-01 00:00:00,More than 10 years,FZJ,Energy,,,Technical Chemistry,Chemistry
638,638,638,Principal Investigator,,Forschungszentrum Jülich (FZJ),,0,,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 GB - 10 GB,2,2,No,Yes,Yes,No,,none,some of them,some of them,,,,,,,,some of them,some of them,some of them,,,,,,,True,True,True,False,False,False,False,False,,False,False,False,True,,,,,,,,,,False,True,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I am familiar with the FAIR data guidelines.,"Es wird erwartet, dass sich Wissenschaftler nebenbei mit Datenmanagement und -publikation beschäftigen. Bei den Institutsdirektoren bzw. -verwaltung hat es bislang keine Priorität und es gibt weder Personal dafür, noch das Eingeständnis, dass es (zumindest zunächst) zusätzliche Arbeit ist.
Die ZB am FZJ hat zum Glück Informationsangebote, jedoch keine ""best practices"" des Fachbereichs. Es fehlen letztendlich vor Ort konkrete Strukturen und zeitliche Ressourcen im Alltag hierzu.",114,2457.07,5,Yes,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,False,False,False,True,,,,,,,Chemistry,,,,,Technical Chemistry,,,,,,,,,,,,,,,,,Energy,245639127,moderately interested,very interested,very interested,moderately interested,very interested,very interested,False,True,False,False,False,True,False,False,True,False,,python,matplotlib,pandas,de,1980-01-01 00:00:00,More than 10 years,FZJ,Energy,,,Technical Chemistry,Chemistry
639,639,639,Research associate,,German Aerospace Center (DLR),,,,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 100 MB,5,2,No,No,Yes,Yes,,none,all,all,,,all,,,,,all,all,all,,,all,,,,True,True,True,False,False,True,False,False,,False,False,False,False,"Versionierungssoftware: Git, GitLab, ELO",,,,,,,,,False,True,False,False,False,False,False,False,Mangelhafte/keine Dokumnentation von Metadaten zu älteren eingebundenen Datensätzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,This is the first time I have heard about the FAIR data guidelines.,"Vielen Dank.
Die Schieberegler-Fragen wurden verwirrend dargestellt (Frefox 78.12.0esr (64-Bit)).
Zunächst beide Antwortoptionen (teils eine zweifach) und rechts davon der Schieberegler: Ant1 Ant2 Schieber
Ich bin davon ausgegangen, dass die rechte Reglerposition Ant2 entspricht, aber sicher bin ich mir nicht.",115,1709.48,5,Yes,,,,,,,,,,,,,,5,False,False,True,False,True,True,True,False,True,False,False,True,False,,,,,True,False,,,,,,,,False,True,False,,True,False,False,False,True,True,False,,False,False,True,False,False,False,False,False,"Wir müssen uns auf ein einheitliches Vorgehen einigen, damit unterschiedliche oder gleiche Daten möglichst nicht über verschiedenen Wege (Repositorien) geteilt werden.",,,,,,,,,,Gitlab,SVN,ELO,,,Physics,,,,,,,,,,,,,,,,,Thermodynamics,,,,,Energy,1622284374,very interested,very interested,moderately interested,moderately interested,moderately interested,very interested,False,False,False,True,True,False,True,True,True,False,,Visual Studio,Matlab,Notepad++,de,1980-01-01 00:00:00,7 to 10 years,DLR,Energy,,,Thermodynamics,Physics
640,640,640,Research associate,,Helmholtz Zentrum München - German Research Center for Environmental Health (HMGU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is the first time I have heard about the FAIR data guidelines.,,116,62.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Life Science,,,Molecular Biology,,,,,,,,Biology,,,,,,,,,,,Energy,362104076,,,,,,,,,,,,,,,,,,,,,de,,More than 10 years,HMGU,Energy,,,Molecular Biology,Biology
641,641,641,PhD student,,Karlsruhe Institute of Technology (KIT),,0,,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 100 MB,2,4,No,No,Yes,No,,none,none,,,none,none,,,,,some of them,some of them,,,some of them,some of them,,,,True,True,False,False,True,True,False,False,,False,False,False,True,,,,,,,,,,False,True,True,False,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I am familiar with the FAIR data guidelines.,,117,610.52,5,I don't know,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,True,False,,,,,,,Engineering Science,,,,,,,,,,,,,,,,,,,,,Informatik,Energy,1431975592,moderately interested,moderately interested,very interested,moderately interested,moderately interested,very interested,False,True,True,True,True,False,True,True,True,True,,PyCharm,Git,,de,1980-01-01 00:00:00,4 to 6 years,KIT,Energy,,,,Engineering Science
642,642,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,436017392,,,,,,,,,,,,,,,,,,,,,de,,,,Energy,,,,
643,643,643,Postdoc,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,0,,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I don't know.,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am familiar with the FAIR data guidelines.,,119,172.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Other,,,,,Energy,602646749,,,,,,,,,,,,,,,,,,,,,en,,4 to 6 years,HZB,Energy,,,Other,Physics
644,644,644,Postdoc,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,10,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 MB - 1000 MB (1 GB),1,1,No,Yes,No,No,,,,none,,,,,,,,,,some of them,,,,,,,False,False,True,False,False,False,False,False,,False,True,False,True,,,,,,,,,,False,True,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,This is the first time I have heard about the FAIR data guidelines.,,120,881.63,5,Yes,False,False,False,False,True,False,False,False,False,False,False,,,50,False,False,,,,,,,,True,True,False,False,,,,,,,,,,,,,,True,False,False,,True,True,False,False,True,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Soft Matter Physics,,,,,Energy,2098991912,moderately interested,very interested,moderately interested,moderately interested,very interested,not interested,False,False,False,True,True,True,True,False,True,False,,OriginLab,Matlab,Igor,de,1980-01-01 00:00:00,4 to 6 years,HZB,Energy,,,Soft Matter Physics,Physics
645,645,645,Director (of the institute),,Karlsruhe Institute of Technology (KIT),,,,True,False,True,True,False,True,True,False,False,False,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 GB - 10 GB,,,No,No,Yes,No,,,,,,,,,,,No,some of them,some of them,some of them,some of them,some of them,,,,,True,True,True,True,True,False,False,False,,False,True,True,True,,False,True,True,True,False,False,False,,False,True,True,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,,121,502.98,5,Yes,,,,,,,,,,,,,,10,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,,True,True,False,False,False,True,False,,True,,,,,,,,,,,,,,,,,,,,,,,Engineering Science,,,,,,,,,Energy Engineering,,,,,,,,,,,,,Energy,1858815806,not interested,moderately interested,moderately interested,not interested,not interested,very interested,False,False,False,False,False,False,False,True,False,True,Personal,DETCHEM,MS Office,Labview,de,1980-01-01 00:00:00,More than 10 years,KIT,Energy,,,Energy Engineering,Engineering Science
646,646,646,Research associate,,Helmholtz-Zentrum Hereon,,,,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 100 MB,,1,No,Yes,Yes,No,,all,all,,,,,,,,,all,all,,,,,,,,True,True,False,False,False,False,False,False,,False,False,False,True,,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,This is the first time I have heard about the FAIR data guidelines.,,122,803.6,4,Yes,,,,,,,,,,,,,,10,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,False,False,False,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,Engineering Science,,,,,,,,,Process Engineering,,,,,,,,,,,,,Energy,1075398118,,,,,,,,,,,,,,,,,,LabView,Excel,Powerpoint,de,,More than 10 years,Hereon,Energy,,,Process Engineering,Engineering Science
647,647,647,Postdoc,,Helmholtz-Zentrum Dresden-Rossendorf (HZDR),,0,,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 GB - 100 GB,1,2,No,No,Yes,No,,,some of them,some of them,,some of them,,,,,,,all,all,all,all,,,,,False,True,True,True,True,False,False,False,,False,False,False,True,,,,,,,,,,False,True,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am not sure,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,,123,672.91,5,Yes,,,,,,,,,,,,,,25,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,,True,True,False,False,False,True,False,,False,False,False,True,False,True,False,False,,,,,,,,,,,,,,,,Earth Science,,,,,,,Geology,,,,,,,,,,,,,,,Energy,943194859,moderately interested,very interested,moderately interested,moderately interested,very interested,moderately interested,False,False,False,False,True,True,False,True,False,True,,,,,de,1980-01-01 00:00:00,7 to 10 years,HZDR,Energy,,,Geology,Earth Science
648,648,648,Director (of the institute),,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,70,,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 MB - 1000 MB (1 GB),1,1,No,No,Yes,No,,none,none,none,,,,,,,,some of them,some of them,some of them,,,,,,,True,True,True,False,False,False,False,False,,False,True,False,False,,,,,,,,,,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I am familiar with the FAIR data guidelines.,,124,519.11,5,Yes,False,False,False,False,True,False,False,False,False,False,False,"ALS, Diamond, SPring-8, Elettra",,20,False,False,False,False,True,True,True,True,False,True,True,False,False,,,,,,,,,,,,,,True,False,False,,True,False,False,False,True,False,False,,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Energy,915677391,very interested,very interested,very interested,moderately interested,moderately interested,very interested,False,True,False,True,True,True,True,False,True,True,,Origin,Fityk,MS Word,de,1980-01-01 00:00:00,More than 10 years,HZB,Energy,,,Condensed Matter Physics,Physics
649,649,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,2071306063,,,,,,,,,,,,,,,,,,,,,de,,,,Energy,,,,
650,650,650,Research associate,,Forschungszentrum Jülich (FZJ),,90,,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 GB - 10 GB,2,2,No,Yes,Yes,No,,none,,,some of them,,,,,,No,all,,,all,,,,,,True,False,False,True,False,False,False,False,,False,False,True,False,,False,True,True,True,True,False,False,,False,True,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,,126,786.3,5,Yes,False,False,False,False,False,False,False,False,False,False,False,"W7-X, ASDEX Upgrade",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,False,False,False,False,,,,,,,Physics,,,,,,,,,,,,,,,,,"Atomic, Molecular, Optical and Plasma Physics",,,,,Energy,840236618,moderately interested,very interested,,very interested,,moderately interested,False,True,False,False,True,False,True,False,True,True,,Python,Latex,Gitlab,de,1980-01-01 00:00:00,More than 10 years,FZJ,Energy,,,"Atomic, Molecular, Optical and Plasma Physics",Physics
651,651,651,PhD student,,Forschungszentrum Jülich (FZJ),,,,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 GB - 1000 GB (1 TB),5,2,Yes,No,No,No,,,,,,,,,,,Yes,,,,,,,,,,False,False,False,False,False,False,False,False,,False,False,True,True,,False,True,True,False,False,True,False,,False,True,False,True,True,False,False,False,It is very time-consuming to research which ontologies and ontology concepts are best to use.,False,,,,False,False,True,False,False,False,False,False,False,True,False,False,True,,False,False,False,,,,,,,Yes,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,,127,1149.24,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,Engineering Science,,,,,,,,,Computer Science,,,,,,,,,,,,,Energy,67624022,very interested,very interested,moderately interested,very interested,very interested,very interested,False,False,True,False,True,True,True,True,True,True,,VS Code,Python,PyTorch,en,1980-01-01 00:00:00,1 to 3 years,FZJ,Energy,,,Computer Science,Engineering Science
652,652,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,817491060,,,,,,,,,,,,,,,,,,,,,de,,,,Energy,,,,
653,653,653,Postdoc,,German Cancer Research Center (DKFZ),,0,,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,fcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 100 MB,1,2,No,Yes,No,No,,,,none,some of them,,,,,,,,,some of them,all,,,,,,False,False,True,True,False,False,False,False,,False,True,False,True,,,,,,,,,,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,This is the first time I have heard about the FAIR data guidelines.,,129,485.59,5,I don't know,,,,,,,,,,,,,,95,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,False,True,True,False,True,False,False,,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,Life Science,,,Molecular Biology,,,,,,,,Biology,,,,,,,,,,,Energy,1109627078,moderately interested,moderately interested,very interested,not interested,not interested,very interested,False,False,False,True,False,True,False,True,False,False,,GraphPad,FlowJo,ImageJ,en,1980-01-01 00:00:00,4 to 6 years,DKFZ,Energy,,,Molecular Biology,Biology
654,654,654,Postdoc,,German Cancer Research Center (DKFZ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is the first time I have heard about the FAIR data guidelines.,,130,23.82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Life Science,,,Molecular Biology,,,,,,,,Biology,,,,,,,,,,,Energy,908507294,,,,,,,,,,,,,,,,,,,,,en,,4 to 6 years,DKFZ,Energy,,,Molecular Biology,Biology
655,655,655,Principal Investigator,,German Aerospace Center (DLR),,0,,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 GB - 10 GB,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is the first time I have heard about the FAIR data guidelines.,,131,233.95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engineering Science,,,,,,,,,Energy Engineering,,,,,,,,,,,,,Energy,1513481357,,,,,,,,,,,,,,,,,,Matlab,Java,Office,de,,More than 10 years,DLR,Energy,,,Energy Engineering,Engineering Science
